date,state,district,demo_age_5_17,demo_age_17_plus
19-09-2025,Andhra Pradesh,Anakapalli,9,119
19-09-2025,Andhra Pradesh,Anantapur,45,557
19-09-2025,Andhra Pradesh,Ananthapur,20,127
19-09-2025,Andhra Pradesh,Ananthapuramu,34,199
19-09-2025,Andhra Pradesh,Annamayya,9,150
19-09-2025,Andhra Pradesh,Bapatla,4,92
19-09-2025,Andhra Pradesh,Chittoor,87,699
19-09-2025,Andhra Pradesh,Cuddapah,60,691
19-09-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,18,135
19-09-2025,Andhra Pradesh,East Godavari,107,1135
19-09-2025,Andhra Pradesh,Eluru,26,143
19-09-2025,Andhra Pradesh,Guntur,93,1172
19-09-2025,Andhra Pradesh,Hyderabad,22,260
19-09-2025,Andhra Pradesh,K.V.Rangareddy,1,4
19-09-2025,Andhra Pradesh,K.v. Rangareddy,0,1
19-09-2025,Andhra Pradesh,Kakinada,17,183
19-09-2025,Andhra Pradesh,Karim Nagar,0,11
19-09-2025,Andhra Pradesh,Karimnagar,4,146
19-09-2025,Andhra Pradesh,Khammam,26,219
19-09-2025,Andhra Pradesh,Krishna,64,923
19-09-2025,Andhra Pradesh,Kurnool,93,757
19-09-2025,Andhra Pradesh,Mahabub Nagar,3,182
19-09-2025,Andhra Pradesh,Mahabubnagar,0,1
19-09-2025,Andhra Pradesh,Mahbubnagar,7,101
19-09-2025,Andhra Pradesh,Medak,18,145
19-09-2025,Andhra Pradesh,N. T. R,51,230
19-09-2025,Andhra Pradesh,Nalgonda,6,345
19-09-2025,Andhra Pradesh,Nandyal,7,95
19-09-2025,Andhra Pradesh,Nellore,38,535
19-09-2025,Andhra Pradesh,Nizamabad,6,45
19-09-2025,Andhra Pradesh,Palnadu,13,101
19-09-2025,Andhra Pradesh,Parvathipuram Manyam,2,45
19-09-2025,Andhra Pradesh,Prakasam,49,745
19-09-2025,Andhra Pradesh,Rangareddi,23,198
19-09-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,7,107
19-09-2025,Andhra Pradesh,Sri Sathya Sai,17,103
19-09-2025,Andhra Pradesh,Srikakulam,71,588
19-09-2025,Andhra Pradesh,Tirupati,16,126
19-09-2025,Andhra Pradesh,Visakhapatnam,86,1108
19-09-2025,Andhra Pradesh,Vizianagaram,34,403
19-09-2025,Andhra Pradesh,Warangal,19,353
19-09-2025,Andhra Pradesh,West Godavari,47,847
19-09-2025,Andhra Pradesh,Y. S. R,19,150
19-09-2025,Arunachal Pradesh,Anjaw,12,20
19-09-2025,Arunachal Pradesh,Changlang,6,36
19-09-2025,Arunachal Pradesh,Dibang Valley,0,1
19-09-2025,Arunachal Pradesh,East Kameng,12,35
19-09-2025,Arunachal Pradesh,East Siang,14,35
19-09-2025,Arunachal Pradesh,Kamle,4,6
19-09-2025,Arunachal Pradesh,Kra Daadi,1,6
19-09-2025,Arunachal Pradesh,Lohit,6,17
19-09-2025,Arunachal Pradesh,Longding,0,4
19-09-2025,Arunachal Pradesh,Lower Siang,1,6
19-09-2025,Arunachal Pradesh,Lower Subansiri,4,30
19-09-2025,Arunachal Pradesh,Namsai,4,45
19-09-2025,Arunachal Pradesh,Papum Pare,10,42
19-09-2025,Arunachal Pradesh,Shi-yomi,1,2
19-09-2025,Arunachal Pradesh,Siang,1,11
19-09-2025,Arunachal Pradesh,Tawang,1,8
19-09-2025,Arunachal Pradesh,Tirap,0,7
19-09-2025,Arunachal Pradesh,Upper Siang,3,55
19-09-2025,Arunachal Pradesh,Upper Subansiri,5,26
19-09-2025,Arunachal Pradesh,West Kameng,7,7
19-09-2025,Arunachal Pradesh,West Siang,18,74
19-09-2025,Assam,Bajali,0,1
19-09-2025,Assam,Baksa,14,102
19-09-2025,Assam,Barpeta,39,863
19-09-2025,Assam,Biswanath,6,184
19-09-2025,Assam,Bongaigaon,19,333
19-09-2025,Assam,Cachar,46,1340
19-09-2025,Assam,Charaideo,17,112
19-09-2025,Assam,Chirang,9,95
19-09-2025,Assam,Darrang,68,438
19-09-2025,Assam,Dhemaji,24,511
19-09-2025,Assam,Dhubri,68,1389
19-09-2025,Assam,Dibrugarh,24,903
19-09-2025,Assam,Dima Hasao,0,1
19-09-2025,Assam,Goalpara,29,531
19-09-2025,Assam,Golaghat,27,361
19-09-2025,Assam,Hailakandi,37,364
19-09-2025,Assam,Hojai,34,291
19-09-2025,Assam,Jorhat,12,344
19-09-2025,Assam,Kamrup,36,546
19-09-2025,Assam,Kamrup Metro,18,201
19-09-2025,Assam,Karbi Anglong,37,1724
19-09-2025,Assam,Karimganj,70,532
19-09-2025,Assam,Kokrajhar,5,128
19-09-2025,Assam,Lakhimpur,39,853
19-09-2025,Assam,Majuli,7,105
19-09-2025,Assam,Marigaon,64,688
19-09-2025,Assam,Nagaon,104,1908
19-09-2025,Assam,Nalbari,31,360
19-09-2025,Assam,North Cachar Hills,3,186
19-09-2025,Assam,Sibsagar,4,224
19-09-2025,Assam,Sonitpur,36,689
19-09-2025,Assam,South Salmara Mankachar,9,309
19-09-2025,Assam,Sribhumi,3,39
19-09-2025,Assam,Tamulpur District,1,21
19-09-2025,Assam,Tinsukia,17,508
19-09-2025,Assam,Udalguri,10,155
19-09-2025,Assam,West Karbi Anglong,0,61
19-09-2025,Bihar,Araria,85,2374
19-09-2025,Bihar,Arwal,18,561
19-09-2025,Bihar,Aurangabad,104,2116
19-09-2025,Bihar,Aurangabad(BH),0,1
19-09-2025,Bihar,Aurangabad(bh),0,6
19-09-2025,Bihar,Banka,80,1524
19-09-2025,Bihar,Begusarai,118,1901
19-09-2025,Bihar,Bhabua,0,5
19-09-2025,Bihar,Bhagalpur,152,2257
19-09-2025,Bihar,Bhojpur,102,2298
19-09-2025,Bihar,Buxar,78,830
19-09-2025,Bihar,Darbhanga,138,1750
19-09-2025,Bihar,East Champaran,198,3510
19-09-2025,Bihar,Gaya,225,3910
19-09-2025,Bihar,Gopalganj,50,991
19-09-2025,Bihar,Jamui,52,1358
19-09-2025,Bihar,Jehanabad,53,907
19-09-2025,Bihar,Kaimur (Bhabua),77,1262
19-09-2025,Bihar,Katihar,131,2360
19-09-2025,Bihar,Khagaria,101,1291
19-09-2025,Bihar,Kishanganj,79,2213
19-09-2025,Bihar,Lakhisarai,74,972
19-09-2025,Bihar,Madhepura,84,1189
19-09-2025,Bihar,Madhubani,129,2138
19-09-2025,Bihar,Monghyr,0,5
19-09-2025,Bihar,Munger,55,1327
19-09-2025,Bihar,Muzaffarpur,127,2449
19-09-2025,Bihar,Nalanda,164,2954
19-09-2025,Bihar,Nawada,82,1667
19-09-2025,Bihar,Pashchim Champaran,0,22
19-09-2025,Bihar,Patna,250,4171
19-09-2025,Bihar,Purba Champaran,0,11
19-09-2025,Bihar,Purnea,1,67
19-09-2025,Bihar,Purnia,111,2116
19-09-2025,Bihar,Rohtas,88,1910
19-09-2025,Bihar,Saharsa,53,1093
19-09-2025,Bihar,Samastipur,146,2199
19-09-2025,Bihar,Samstipur,1,4
19-09-2025,Bihar,Saran,122,1674
19-09-2025,Bihar,Sheikhpura,47,1085
19-09-2025,Bihar,Sheikpura,0,5
19-09-2025,Bihar,Sheohar,22,401
19-09-2025,Bihar,Sitamarhi,96,1625
19-09-2025,Bihar,Siwan,84,1127
19-09-2025,Bihar,Supaul,63,1190
19-09-2025,Bihar,Vaishali,134,2015
19-09-2025,Bihar,West Champaran,114,2610
19-09-2025,Chandigarh,Chandigarh,46,352
19-09-2025,Chhattisgarh,Balod,19,308
19-09-2025,Chhattisgarh,Baloda Bazar,55,618
19-09-2025,Chhattisgarh,Balrampur,39,485
19-09-2025,Chhattisgarh,Bastar,37,665
19-09-2025,Chhattisgarh,Bemetara,23,426
19-09-2025,Chhattisgarh,Bijapur,3,51
19-09-2025,Chhattisgarh,Bilaspur,41,614
19-09-2025,Chhattisgarh,Dakshin Bastar Dantewada,8,83
19-09-2025,Chhattisgarh,Dantewada,7,30
19-09-2025,Chhattisgarh,Dhamtari,13,379
19-09-2025,Chhattisgarh,Durg,68,531
19-09-2025,Chhattisgarh,Gariyaband,17,278
19-09-2025,Chhattisgarh,Gaurela-pendra-marwahi,1,26
19-09-2025,Chhattisgarh,Janjgir - Champa,0,2
19-09-2025,Chhattisgarh,Janjgir-champa,35,501
19-09-2025,Chhattisgarh,Jashpur,22,360
19-09-2025,Chhattisgarh,Kabeerdham,6,128
19-09-2025,Chhattisgarh,Kanker,20,207
19-09-2025,Chhattisgarh,Kawardha,6,263
19-09-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,0,36
19-09-2025,Chhattisgarh,Kondagaon,3,55
19-09-2025,Chhattisgarh,Korba,37,518
19-09-2025,Chhattisgarh,Koriya,11,234
19-09-2025,Chhattisgarh,Mahasamund,11,442
19-09-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2,77
19-09-2025,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,0,2
19-09-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,14,94
19-09-2025,Chhattisgarh,Mungeli,11,154
19-09-2025,Chhattisgarh,Narayanpur,5,97
19-09-2025,Chhattisgarh,Raigarh,19,317
19-09-2025,Chhattisgarh,Raipur,29,387
19-09-2025,Chhattisgarh,Rajnandgaon,59,620
19-09-2025,Chhattisgarh,Sakti,13,73
19-09-2025,Chhattisgarh,Sarangarh-Bilaigarh,1,38
19-09-2025,Chhattisgarh,Sukma,18,228
19-09-2025,Chhattisgarh,Surajpur,22,684
19-09-2025,Chhattisgarh,Surguja,67,823
19-09-2025,Chhattisgarh,Uttar Bastar Kanker,14,114
19-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,0,4
19-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2,14
19-09-2025,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,4,16
19-09-2025,Dadra and Nagar Haveli and Daman and Diu,Daman,0,20
19-09-2025,Dadra and Nagar Haveli and Daman and Diu,Diu,0,1
19-09-2025,Daman & Diu,Daman,1,2
19-09-2025,Daman & Diu,Diu,0,5
19-09-2025,Daman and Diu,Daman,3,11
19-09-2025,Daman and Diu,Diu,0,6
19-09-2025,Delhi,Central Delhi,18,146
19-09-2025,Delhi,East Delhi,58,344
19-09-2025,Delhi,New Delhi,4,25
19-09-2025,Delhi,North Delhi,27,264
19-09-2025,Delhi,North East,2,80
19-09-2025,Delhi,North East Delhi,106,544
19-09-2025,Delhi,North West Delhi,159,1001
19-09-2025,Delhi,Shahdara,9,109
19-09-2025,Delhi,South Delhi,42,403
19-09-2025,Delhi,South West Delhi,55,400
19-09-2025,Delhi,West Delhi,38,346
19-09-2025,Goa,North Goa,16,182
19-09-2025,Goa,South Goa,14,115
19-09-2025,Gujarat,Ahmadabad,5,73
19-09-2025,Gujarat,Ahmedabad,150,1564
19-09-2025,Gujarat,Amreli,23,273
19-09-2025,Gujarat,Anand,23,354
19-09-2025,Gujarat,Arvalli,15,80
19-09-2025,Gujarat,Banas Kantha,3,5
19-09-2025,Gujarat,Banaskantha,82,653
19-09-2025,Gujarat,Bharuch,42,334
19-09-2025,Gujarat,Bhavnagar,40,332
19-09-2025,Gujarat,Botad,22,53
19-09-2025,Gujarat,Chhotaudepur,19,74
19-09-2025,Gujarat,Dahod,39,286
19-09-2025,Gujarat,Devbhumi Dwarka,10,69
19-09-2025,Gujarat,Dohad,9,46
19-09-2025,Gujarat,Gandhinagar,26,316
19-09-2025,Gujarat,Gir Somnath,7,65
19-09-2025,Gujarat,Jamnagar,32,401
19-09-2025,Gujarat,Junagadh,31,306
19-09-2025,Gujarat,Kachchh,39,482
19-09-2025,Gujarat,Kheda,59,552
19-09-2025,Gujarat,Mahesana,42,392
19-09-2025,Gujarat,Mahisagar,12,96
19-09-2025,Gujarat,Morbi,5,73
19-09-2025,Gujarat,Narmada,9,57
19-09-2025,Gujarat,Navsari,51,263
19-09-2025,Gujarat,Panch Mahals,2,1
19-09-2025,Gujarat,Panchmahals,41,382
19-09-2025,Gujarat,Patan,21,358
19-09-2025,Gujarat,Porbandar,7,159
19-09-2025,Gujarat,Rajkot,45,871
19-09-2025,Gujarat,Sabar Kantha,1,4
19-09-2025,Gujarat,Sabarkantha,43,409
19-09-2025,Gujarat,Surat,131,1476
19-09-2025,Gujarat,Surendra Nagar,24,294
19-09-2025,Gujarat,Surendranagar,4,3
19-09-2025,Gujarat,Tapi,24,74
19-09-2025,Gujarat,The Dangs,4,44
19-09-2025,Gujarat,Vadodara,86,729
19-09-2025,Gujarat,Valsad,11,164
19-09-2025,Haryana,Ambala,24,244
19-09-2025,Haryana,Bhiwani,20,151
19-09-2025,Haryana,Charkhi Dadri,8,25
19-09-2025,Haryana,Faridabad,73,607
19-09-2025,Haryana,Fatehabad,17,156
19-09-2025,Haryana,Gurgaon,53,455
19-09-2025,Haryana,Hisar,37,236
19-09-2025,Haryana,Jhajjar,19,184
19-09-2025,Haryana,Jind,24,172
19-09-2025,Haryana,Kaithal,15,100
19-09-2025,Haryana,Karnal,27,139
19-09-2025,Haryana,Kurukshetra,20,139
19-09-2025,Haryana,Mahendragarh,14,88
19-09-2025,Haryana,Mewat,32,248
19-09-2025,Haryana,Palwal,35,243
19-09-2025,Haryana,Panchkula,23,148
19-09-2025,Haryana,Panipat,6,80
19-09-2025,Haryana,Rewari,21,156
19-09-2025,Haryana,Rohtak,32,120
19-09-2025,Haryana,Sirsa,16,172
19-09-2025,Haryana,Sonipat,64,355
19-09-2025,Haryana,Yamuna Nagar,41,262
19-09-2025,Haryana,Yamunanagar,1,3
19-09-2025,Himachal Pradesh,Bilaspur,24,80
19-09-2025,Himachal Pradesh,Chamba,42,284
19-09-2025,Himachal Pradesh,Hamirpur,12,57
19-09-2025,Himachal Pradesh,Kangra,48,366
19-09-2025,Himachal Pradesh,Kinnaur,2,12
19-09-2025,Himachal Pradesh,Kullu,9,132
19-09-2025,Himachal Pradesh,Lahul & Spiti,0,5
19-09-2025,Himachal Pradesh,Lahul and Spiti,0,2
19-09-2025,Himachal Pradesh,Mandi,36,195
19-09-2025,Himachal Pradesh,Shimla,16,174
19-09-2025,Himachal Pradesh,Sirmaur,24,88
19-09-2025,Himachal Pradesh,Solan,20,73
19-09-2025,Himachal Pradesh,Una,11,68
19-09-2025,Jammu & Kashmir,Jammu,1,3
19-09-2025,Jammu & Kashmir,Rajauri,0,1
19-09-2025,Jammu and Kashmir,Anantnag,17,93
19-09-2025,Jammu and Kashmir,Badgam,1,26
19-09-2025,Jammu and Kashmir,Bandipore,8,32
19-09-2025,Jammu and Kashmir,Baramula,9,69
19-09-2025,Jammu and Kashmir,Budgam,9,6
19-09-2025,Jammu and Kashmir,Doda,9,51
19-09-2025,Jammu and Kashmir,Ganderbal,8,31
19-09-2025,Jammu and Kashmir,Jammu,15,171
19-09-2025,Jammu and Kashmir,Kargil,0,10
19-09-2025,Jammu and Kashmir,Kathua,4,64
19-09-2025,Jammu and Kashmir,Kishtwar,3,12
19-09-2025,Jammu and Kashmir,Kulgam,5,6
19-09-2025,Jammu and Kashmir,Kupwara,13,73
19-09-2025,Jammu and Kashmir,Leh,0,1
19-09-2025,Jammu and Kashmir,Pulwama,4,42
19-09-2025,Jammu and Kashmir,Punch,23,41
19-09-2025,Jammu and Kashmir,Rajouri,14,102
19-09-2025,Jammu and Kashmir,Ramban,14,49
19-09-2025,Jammu and Kashmir,Reasi,1,28
19-09-2025,Jammu and Kashmir,Samba,10,23
19-09-2025,Jammu and Kashmir,Shupiyan,6,19
19-09-2025,Jammu and Kashmir,Srinagar,15,169
19-09-2025,Jammu and Kashmir,Udhampur,7,66
19-09-2025,Jharkhand,Bokaro,29,285
19-09-2025,Jharkhand,Chatra,23,344
19-09-2025,Jharkhand,Deoghar,10,313
19-09-2025,Jharkhand,Dhanbad,20,413
19-09-2025,Jharkhand,Dumka,37,492
19-09-2025,Jharkhand,East Singhbhum,28,388
19-09-2025,Jharkhand,Garhwa,25,258
19-09-2025,Jharkhand,Garhwa *,0,3
19-09-2025,Jharkhand,Giridih,58,500
19-09-2025,Jharkhand,Godda,6,155
19-09-2025,Jharkhand,Gumla,30,400
19-09-2025,Jharkhand,Hazaribag,5,99
19-09-2025,Jharkhand,Hazaribagh,30,398
19-09-2025,Jharkhand,Jamtara,4,129
19-09-2025,Jharkhand,Khunti,5,108
19-09-2025,Jharkhand,Kodarma,0,19
19-09-2025,Jharkhand,Koderma,14,141
19-09-2025,Jharkhand,Latehar,15,234
19-09-2025,Jharkhand,Lohardaga,8,68
19-09-2025,Jharkhand,Pakaur,2,29
19-09-2025,Jharkhand,Pakur,3,134
19-09-2025,Jharkhand,Palamau,2,19
19-09-2025,Jharkhand,Palamu,59,504
19-09-2025,Jharkhand,Pashchimi Singhbhum,0,23
19-09-2025,Jharkhand,Purbi Singhbhum,0,45
19-09-2025,Jharkhand,Ramgarh,4,62
19-09-2025,Jharkhand,Ranchi,44,534
19-09-2025,Jharkhand,Sahebganj,37,568
19-09-2025,Jharkhand,Sahibganj,0,5
19-09-2025,Jharkhand,Seraikela-Kharsawan,11,177
19-09-2025,Jharkhand,Seraikela-kharsawan,0,12
19-09-2025,Jharkhand,Simdega,25,317
19-09-2025,Jharkhand,West Singhbhum,23,559
19-09-2025,Karnataka,Bagalkot,30,167
19-09-2025,Karnataka,Bagalkot *,0,1
19-09-2025,Karnataka,Ballari,11,72
19-09-2025,Karnataka,Bangalore,22,313
19-09-2025,Karnataka,Bangalore Rural,4,82
19-09-2025,Karnataka,Belagavi,27,193
19-09-2025,Karnataka,Belgaum,26,224
19-09-2025,Karnataka,Bellary,22,199
19-09-2025,Karnataka,Bengaluru,61,682
19-09-2025,Karnataka,Bengaluru South,1,16
19-09-2025,Karnataka,Bidar,23,167
19-09-2025,Karnataka,Bijapur,15,151
19-09-2025,Karnataka,Chamarajanagar,0,5
19-09-2025,Karnataka,Chamrajanagar,15,66
19-09-2025,Karnataka,Chamrajnagar,1,12
19-09-2025,Karnataka,Chickmagalur,3,65
19-09-2025,Karnataka,Chikkaballapur,14,110
19-09-2025,Karnataka,Chikkamagaluru,2,27
19-09-2025,Karnataka,Chikmagalur,0,9
19-09-2025,Karnataka,Chitradurga,15,157
19-09-2025,Karnataka,Dakshina Kannada,31,281
19-09-2025,Karnataka,Davanagere,1,26
19-09-2025,Karnataka,Davangere,16,115
19-09-2025,Karnataka,Dharwad,22,171
19-09-2025,Karnataka,Gadag,9,75
19-09-2025,Karnataka,Gadag *,0,4
19-09-2025,Karnataka,Gulbarga,6,115
19-09-2025,Karnataka,Hasan,1,61
19-09-2025,Karnataka,Hassan,17,133
19-09-2025,Karnataka,Haveri,17,128
19-09-2025,Karnataka,Haveri *,2,3
19-09-2025,Karnataka,Kalaburagi,15,79
19-09-2025,Karnataka,Kodagu,4,67
19-09-2025,Karnataka,Kolar,10,142
19-09-2025,Karnataka,Koppal,35,180
19-09-2025,Karnataka,Mandya,7,131
19-09-2025,Karnataka,Mysore,3,123
19-09-2025,Karnataka,Mysuru,11,124
19-09-2025,Karnataka,Raichur,42,233
19-09-2025,Karnataka,Ramanagar,4,91
19-09-2025,Karnataka,Shimoga,5,118
19-09-2025,Karnataka,Shivamogga,11,112
19-09-2025,Karnataka,Tumakuru,26,127
19-09-2025,Karnataka,Tumkur,6,141
19-09-2025,Karnataka,Udupi,9,128
19-09-2025,Karnataka,Uttara Kannada,12,159
19-09-2025,Karnataka,Vijayanagara,4,40
19-09-2025,Karnataka,Vijayapura,28,95
19-09-2025,Karnataka,Yadgir,27,131
19-09-2025,Karnataka,yadgir,4,19
19-09-2025,Kerala,Alappuzha,23,264
19-09-2025,Kerala,Ernakulam,37,362
19-09-2025,Kerala,Idukki,8,82
19-09-2025,Kerala,Kannur,21,303
19-09-2025,Kerala,Kasaragod,11,151
19-09-2025,Kerala,Kasargod,0,10
19-09-2025,Kerala,Kollam,33,318
19-09-2025,Kerala,Kottayam,15,240
19-09-2025,Kerala,Kozhikode,47,448
19-09-2025,Kerala,Malappuram,66,708
19-09-2025,Kerala,Palakkad,34,273
19-09-2025,Kerala,Pathanamthitta,17,191
19-09-2025,Kerala,Thiruvananthapuram,43,500
19-09-2025,Kerala,Thrissur,49,473
19-09-2025,Kerala,Wayanad,13,78
19-09-2025,Ladakh,Kargil,1,6
19-09-2025,Ladakh,Leh,0,6
19-09-2025,Lakshadweep,Lakshadweep,2,7
19-09-2025,Madhya Pradesh,Agar Malwa,2,26
19-09-2025,Madhya Pradesh,Alirajpur,7,122
19-09-2025,Madhya Pradesh,Anuppur,15,130
19-09-2025,Madhya Pradesh,Ashok Nagar,8,110
19-09-2025,Madhya Pradesh,Balaghat,31,209
19-09-2025,Madhya Pradesh,Barwani,11,87
19-09-2025,Madhya Pradesh,Betul,33,170
19-09-2025,Madhya Pradesh,Bhind,47,286
19-09-2025,Madhya Pradesh,Bhopal,35,224
19-09-2025,Madhya Pradesh,Burhanpur,4,35
19-09-2025,Madhya Pradesh,Chhatarpur,49,309
19-09-2025,Madhya Pradesh,Chhindwara,39,188
19-09-2025,Madhya Pradesh,Damoh,50,300
19-09-2025,Madhya Pradesh,Datia,9,132
19-09-2025,Madhya Pradesh,Dewas,12,100
19-09-2025,Madhya Pradesh,Dhar,12,151
19-09-2025,Madhya Pradesh,Dindori,8,117
19-09-2025,Madhya Pradesh,East Nimar,8,78
19-09-2025,Madhya Pradesh,Guna,24,200
19-09-2025,Madhya Pradesh,Gwalior,56,343
19-09-2025,Madhya Pradesh,Harda,8,35
19-09-2025,Madhya Pradesh,Harda *,1,16
19-09-2025,Madhya Pradesh,Hoshangabad,10,100
19-09-2025,Madhya Pradesh,Indore,60,480
19-09-2025,Madhya Pradesh,Jabalpur,22,225
19-09-2025,Madhya Pradesh,Jhabua,23,222
19-09-2025,Madhya Pradesh,Katni,29,248
19-09-2025,Madhya Pradesh,Khandwa,8,72
19-09-2025,Madhya Pradesh,Khargone,26,247
19-09-2025,Madhya Pradesh,Maihar,1,33
19-09-2025,Madhya Pradesh,Mandla,25,190
19-09-2025,Madhya Pradesh,Mandsaur,32,152
19-09-2025,Madhya Pradesh,Mauganj,0,22
19-09-2025,Madhya Pradesh,Morena,35,240
19-09-2025,Madhya Pradesh,Narmadapuram,2,12
19-09-2025,Madhya Pradesh,Narsimhapur,3,30
19-09-2025,Madhya Pradesh,Narsinghpur,16,124
19-09-2025,Madhya Pradesh,Neemuch,21,132
19-09-2025,Madhya Pradesh,Niwari,0,9
19-09-2025,Madhya Pradesh,Pandhurna,0,1
19-09-2025,Madhya Pradesh,Panna,13,194
19-09-2025,Madhya Pradesh,Raisen,34,233
19-09-2025,Madhya Pradesh,Rajgarh,24,98
19-09-2025,Madhya Pradesh,Ratlam,17,174
19-09-2025,Madhya Pradesh,Rewa,49,559
19-09-2025,Madhya Pradesh,Sagar,45,288
19-09-2025,Madhya Pradesh,Satna,37,428
19-09-2025,Madhya Pradesh,Sehore,9,64
19-09-2025,Madhya Pradesh,Seoni,26,309
19-09-2025,Madhya Pradesh,Shahdol,14,246
19-09-2025,Madhya Pradesh,Shajapur,15,102
19-09-2025,Madhya Pradesh,Sheopur,7,99
19-09-2025,Madhya Pradesh,Shivpuri,12,171
19-09-2025,Madhya Pradesh,Sidhi,12,284
19-09-2025,Madhya Pradesh,Singrauli,19,210
19-09-2025,Madhya Pradesh,Tikamgarh,18,158
19-09-2025,Madhya Pradesh,Ujjain,32,289
19-09-2025,Madhya Pradesh,Umaria,3,47
19-09-2025,Madhya Pradesh,Vidisha,22,129
19-09-2025,Madhya Pradesh,West Nimar,3,17
19-09-2025,Maharashtra,Ahmadnagar,56,395
19-09-2025,Maharashtra,Ahmed Nagar,2,12
19-09-2025,Maharashtra,Akola,29,159
19-09-2025,Maharashtra,Amravati,58,289
19-09-2025,Maharashtra,Aurangabad,69,374
19-09-2025,Maharashtra,Beed,67,341
19-09-2025,Maharashtra,Bhandara,24,158
19-09-2025,Maharashtra,Bid,2,37
19-09-2025,Maharashtra,Buldana,3,104
19-09-2025,Maharashtra,Buldhana,40,286
19-09-2025,Maharashtra,Chandrapur,22,209
19-09-2025,Maharashtra,Chatrapati Sambhaji Nagar,3,27
19-09-2025,Maharashtra,Chhatrapati Sambhajinagar,9,111
19-09-2025,Maharashtra,Dharashiv,3,29
19-09-2025,Maharashtra,Dhule,33,286
19-09-2025,Maharashtra,Gadchiroli,22,92
19-09-2025,Maharashtra,Gondia,0,2
19-09-2025,Maharashtra,Gondiya,4,81
19-09-2025,Maharashtra,Gondiya *,0,8
19-09-2025,Maharashtra,Hingoli,30,282
19-09-2025,Maharashtra,Jalgaon,70,513
19-09-2025,Maharashtra,Jalna,47,226
19-09-2025,Maharashtra,Kolhapur,52,351
19-09-2025,Maharashtra,Latur,33,243
19-09-2025,Maharashtra,Mumbai,70,757
19-09-2025,Maharashtra,Mumbai City,20,200
19-09-2025,Maharashtra,Mumbai Suburban,92,690
19-09-2025,Maharashtra,Mumbai( Sub Urban ),1,23
19-09-2025,Maharashtra,Nagpur,121,692
19-09-2025,Maharashtra,Nanded,42,346
19-09-2025,Maharashtra,Nandurbar,19,83
19-09-2025,Maharashtra,Nandurbar *,0,4
19-09-2025,Maharashtra,Nashik,93,777
19-09-2025,Maharashtra,Osmanabad,23,250
19-09-2025,Maharashtra,Palghar,41,479
19-09-2025,Maharashtra,Parbhani,52,371
19-09-2025,Maharashtra,Pune,139,1290
19-09-2025,Maharashtra,Raigad,8,144
19-09-2025,Maharashtra,Raigarh,43,293
19-09-2025,Maharashtra,Raigarh(MH),0,1
19-09-2025,Maharashtra,Ratnagiri,27,290
19-09-2025,Maharashtra,Sangli,42,323
19-09-2025,Maharashtra,Satara,37,338
19-09-2025,Maharashtra,Sindhudurg,17,170
19-09-2025,Maharashtra,Solapur,79,576
19-09-2025,Maharashtra,Thane,153,1415
19-09-2025,Maharashtra,Wardha,14,141
19-09-2025,Maharashtra,Washim,18,166
19-09-2025,Maharashtra,Washim *,0,3
19-09-2025,Maharashtra,Yavatmal,61,428
19-09-2025,Manipur,Bishnupur,11,62
19-09-2025,Manipur,Chandel,11,20
19-09-2025,Manipur,Churachandpur,13,67
19-09-2025,Manipur,Imphal East,26,81
19-09-2025,Manipur,Imphal West,24,101
19-09-2025,Manipur,Jiribam,0,2
19-09-2025,Manipur,Pherzawl,0,1
19-09-2025,Manipur,Senapati,12,53
19-09-2025,Manipur,Tamenglong,6,15
19-09-2025,Manipur,Thoubal,24,152
19-09-2025,Manipur,Ukhrul,10,33
19-09-2025,Meghalaya,East Garo Hills,5,152
19-09-2025,Meghalaya,East Jaintia Hills,4,33
19-09-2025,Meghalaya,East Khasi Hills,17,115
19-09-2025,Meghalaya,North Garo Hills,7,78
19-09-2025,Meghalaya,Ri Bhoi,14,93
19-09-2025,Meghalaya,South Garo Hills,1,16
19-09-2025,Meghalaya,South West Garo Hills,2,45
19-09-2025,Meghalaya,South West Khasi Hills,3,7
19-09-2025,Meghalaya,West Garo Hills,9,96
19-09-2025,Meghalaya,West Jaintia Hills,8,41
19-09-2025,Meghalaya,West Khasi Hills,16,93
19-09-2025,Mizoram,Aizawl,12,57
19-09-2025,Mizoram,Champhai,4,37
19-09-2025,Mizoram,Hnahthial,0,1
19-09-2025,Mizoram,Kolasib,1,14
19-09-2025,Mizoram,Lawngtlai,4,21
19-09-2025,Mizoram,Lunglei,6,39
19-09-2025,Mizoram,Mamit,7,19
19-09-2025,Mizoram,Mammit,2,4
19-09-2025,Mizoram,Saiha,1,11
19-09-2025,Mizoram,Serchhip,1,8
19-09-2025,Nagaland,Chumukedima,1,9
19-09-2025,Nagaland,Dimapur,7,43
19-09-2025,Nagaland,Kiphire,2,10
